university,year,budget_yi_yuan,source_type,metric_code,source_url,notes,growth_rate,growth_percent
南京大学,2024,121.408531,official_pdf,income_total,https://xxgk.nju.edu.cn/_upload/article/files/37/31/6cf0f99242a7a44762bf1df0263b/2bf712f7-b235-4fe7-b207-a889a25f721d.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.24532394995359863,24.532394995359862
南京大学,2025,127.176838,official_pdf,income_total,https://xxgk.nju.edu.cn/_upload/article/files/4c/3f/ca61f075487091c62fdf0e78da55/82bb8630-3bfe-4155-bf82-df50ec4d1d3f.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.04751154595553109,4.751154595553109
南京大学,2026,146.671711,official_pdf,income_total,https://xxgk.nju.edu.cn/_upload/article/files/d6/60/572f8ef24e51b55d769b17dddfd0/34a190c7-8c95-4b04-b16d-63dbbca34123.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.15328949285560922,15.328949285560922
哈尔滨工业大学,2022,144.179197,official_pdf,income_total,https://xxgk.hit.edu.cn/_upload/article/files/35/fb/9b682f9f4b7e9d67caf134db0f83/43aa6bf9-16f8-4832-bfba-bea229c62c4b.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.33461226210771877,33.461226210771876
哈尔滨工业大学,2023,167.504383,official_pdf,income_total,https://xxgk.hit.edu.cn/_upload/article/files/14/8d/291804b941abb1218708cda3ddb9/b1bc749e-5f30-4371-9e54-4a71ea592028.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.16177913655601794,16.177913655601795
哈尔滨工业大学,2024,194.634487,official_pdf,income_total,https://xxgk.hit.edu.cn/_upload/article/files/38/17/5b2bfa74467188815c00caf7b156/ed79d374-3a83-4f1e-bfa3-b2c8279cc455.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.161966531944421,16.1966531944421
哈尔滨工业大学,2025,226.086683,official_pdf,income_total,https://xxgk.hit.edu.cn/_upload/article/files/5f/2e/d3a97c8d450e8dc18270d8115978/db13aa73-cac0-4e99-a7e5-128d8ecde551.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.16159621290547532,16.159621290547534
哈尔滨工业大学,2026,258.840616,official_pdf,income_total,https://xxgk.hit.edu.cn/_upload/article/files/9f/33/d46dacee47dd97af889c0a8e650c/c7e73e36-0969-411e-a664-0b49cfbfb0e3.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.1448733404611895,14.48733404611895
复旦大学,2015,65.074792,official_pdf,income_total,https://xxgk.fudan.edu.cn/_upload/article/58/ab/5edd329d47d7a53242d1fd61ae35/e2764a7f-43b7-4e21-a57a-2967d52f145a.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.5066398286738405,50.66398286738405
复旦大学,2016,78.8,third_party_ocr_fallback,legacy_budget_yi_yuan,,,0.21091435835860972,21.09143583586097
复旦大学,2017,100.408676,official_pdf,income_total,https://xxgk.fudan.edu.cn/_upload/article/files/65/9b/ff0c78ad4dcba63d1d717d579bac/a670dc40-566e-41ce-9da9-af2435a91964.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.27422177664974634,27.422177664974633
复旦大学,2018,108.900498,official_pdf,income_total,https://xxgk.fudan.edu.cn/_upload/article/files/fe/7a/ad2f82904a69ba0a7120a6d9f8d3/68916d53-f192-403f-a68f-601ee2a63a41.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.08457259211345436,8.457259211345436
复旦大学,2019,125.091332,official_pdf,income_total,https://xxgk.fudan.edu.cn/_upload/article/files/79/5f/e55328054bf18b56fb11e383bb10/516c6fc1-ec0c-45e2-81ea-d1d1e0358fcd.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.148675481722774,14.8675481722774
复旦大学,2020,136.210057,official_pdf,income_total,https://xxgk.fudan.edu.cn/_upload/article/files/9b/48/00a1d03a4ddea959d4f2fa589f06/6e74c6db-1127-4907-a698-bbc201ed45de.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.08888485574683958,8.888485574683958
复旦大学,2021,141.620249,official_pdf,income_total,https://xxgk.fudan.edu.cn/_upload/article/files/21/80/95b8841946f39da2e9003e11ff86/0835f18a-19b5-48e1-950e-273ea9c7ada4.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.039719475339475174,3.9719475339475174
复旦大学,2022,171.553314,official_pdf,income_total,https://xxgk.fudan.edu.cn/_upload/article/files/28/66/d53159554a7c9a849c10f0e0845e/fda62457-7084-4ea3-a38b-350505b6d467.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.21136147698765884,21.136147698765882
复旦大学,2023,178.688309,official_pdf,income_total,https://xxgk.fudan.edu.cn/_upload/article/files/4f/4e/6555a82443ea97702183f3f6342e/75495301-0f19-42b2-b6ab-26457402917d.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.041590540186241975,4.1590540186241975
复旦大学,2024,182.260527,official_pdf,income_total,https://xxgk.fudan.edu.cn/_upload/article/files/3c/3b/d93267674abba524cc1a665e8e83/aab58b0c-1a1a-4bcd-93ca-901e5688ae32.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.019991335862941106,1.9991335862941106
复旦大学,2025,182.950699,official_pdf,income_total,https://xxgk.fudan.edu.cn/_upload/article/files/6d/57/d0a5f28c406aa22fa0a84296294a/4a70e0cd-a3b9-48c9-abdf-0dd6d3fa8df4.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.0037867332623260364,0.37867332623260364
复旦大学,2026,199.3865,official_pdf,expense_total,https://xxgk.fudan.edu.cn/_upload/article/files/ca/ff/619ab2534cfb9d11a94a35b66010/0c8441eb-5494-4355-a274-9ed762ec5bec.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.08983732278606937,8.983732278606936
浙江大学,2015,131.149758,official_pdf,income_total,https://www.zju.edu.cn/_upload/article/files/f0/93/874aac2b471bac009986cdbdf039/56373af7-9026-4b1f-ae58-9415517c0aae.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.07965563309534329,7.965563309534329
浙江大学,2016,154.282735,official_pdf,income_total,https://www.zju.edu.cn/_upload/article/files/83/0e/8fd40aaa497ea6697906b3172381/05fd8393-28c7-4ba7-bb77-d916b92e7b23.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.17638596786430982,17.63859678643098
浙江大学,2017,150.473723,official_pdf,income_total,https://www.zju.edu.cn/_upload/article/files/fc/fc/8b9d81f845b890e2ae98427bd09a/0da38bba-1c88-4fad-bd24-035a42ee906f.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,-0.024688517480585204,-2.4688517480585204
浙江大学,2018,154.645106,official_pdf,income_total,https://www.zju.edu.cn/_upload/article/files/9d/d3/a7789db44745ad7496554b5d0069/d000a256-2149-4254-9fbc-a2f12c49ac54.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.027721670713231283,2.7721670713231283
浙江大学,2019,191.772564,official_pdf,income_total,https://www.zju.edu.cn/_upload/article/files/2c/a5/dbd749ea46469d9368f4f3e4199e/66a09cd5-cb8e-459d-8d55-90fa9a4a4978.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.2400816874217797,24.008168742177972
浙江大学,2020,216.199399,official_pdf,budget_total,https://www.zju.edu.cn/_upload/article/files/12/84/3367825c44ca8e7dbd2858c35ff0/4da16152-6b39-4aae-b177-424db4f6513a.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.12737398140017575,12.737398140017575
浙江大学,2021,228.16228,official_pdf,budget_total,https://www.zju.edu.cn/_upload/article/files/4c/66/e8b09b6a4140a356d1865f66c894/73177f67-dc96-40d7-a465-c8bee577de48.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.055332628376085324,5.533262837608532
浙江大学,2022,261.025438,official_pdf,budget_total,https://www.zju.edu.cn/_upload/article/files/62/8a/f6904e544576bc6ceeee757280cd/f810ce9f-72d0-4b92-a410-5906ce1b2e69.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.14403414096317757,14.403414096317757
浙江大学,2023,309.012181,official_pdf,budget_total,https://www.zju.edu.cn/_upload/article/files/7e/62/9bf083904c4e9819d7f276b7450d/d1ecd9de-aaaf-4a08-9dbe-57ccce291eeb.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.1838393352298484,18.38393352298484
浙江大学,2024,328.808115,official_pdf,budget_total,https://www.zju.edu.cn/_upload/article/files/02/09/6dc4f620493489da0ec575d99b95/0f62d1b8-d343-47b7-8d50-c1d77f60441a.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.0640619859577638,6.40619859577638
浙江大学,2025,352.306448,official_pdf,budget_total,https://www.zju.edu.cn/_upload/article/files/7a/55/45f5ab13458eaa9940bdadc1415b/ecf58a04-982f-4206-887a-86a72797dbdf.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.07146518570565075,7.146518570565075
浙江大学,2026,382.460182,official_pdf,budget_total,https://www.zju.edu.cn/_upload/article/files/bd/c0/1f37978e4a209b531d74efd3812b/3df95d7c-0be5-42d0-a115-ebbcb7996c7a.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.08558950360170536,8.558950360170536
清华大学,2014,164.138104,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/C/75/6A/281650543C50EAC66ED854A4B06_F520E119_6E15D.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.4426867479543697,44.268674795436965
清华大学,2015,174.947829,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/C/9E/BC/DCA69C287C67D000BDBDFD76B2C_4BCC29F5_3FE3D.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.06585749887789616,6.585749887789616
清华大学,2016,182.171592,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/9/F3/A2/00AF04F2F32465DD473B3C47040_3C3537CB_41FA5.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.041290955373901816,4.129095537390182
清华大学,2017,233.347645,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/8/8F/19/0576A4D72C17B710DB08C81BB08_A7B0DFDA_4285F.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.2809222471964783,28.09222471964783
清华大学,2018,269.452186,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/0/00/C1/9E980D46617EC25751411575C58_F3776480_46422.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.15472425702003534,15.472425702003534
清华大学,2019,297.208933,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/0/21/F8/A53852D08550BC835A4C5AEF1EF_8580EA91_443BE.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.1030117714465304,10.301177144653039
清华大学,2020,310.716472,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/D/8C/A7/7757FD9321FD04AA3505E3EC647_12D89842_44094.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.04544795764937515,4.544795764937515
清华大学,2021,317.283147,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/F/52/59/54CD7918086E89150DA9A035F01_511179F0_81784.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.021133977731312426,2.1133977731312426
清华大学,2022,362.112315,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/4/F4/9A/3E64F0017D611E4121DE49315B8_7F0D6877_17AF15.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.14129073171352546,14.129073171352546
